Sunday,Mechanic,06:00,06:30,41
Sunday,Mechanic,06:30,07:00,44
Sunday,Mechanic,07:00,07:30,45
Sunday,Mechanic,07:30,08:00,47
Sunday,Mechanic,08:00,08:30,46
Sunday,Mechanic,08:30,09:00,46
Sunday,Mechanic,09:00,09:30,41
Sunday,Mechanic,09:30,10:00,36
Sunday,Mechanic,10:00,10:30,40
Sunday,Mechanic,10:30,11:00,39
Sunday,Mechanic,11:00,11:30,36
Sunday,Mechanic,11:30,12:00,33
Sunday,Mechanic,12:00,12:30,32
Sunday,Mechanic,12:30,13:00,28
Sunday,Mechanic,13:00,13:30,31
Sunday,Mechanic,13:30,14:00,34
Sunday,Mechanic,14:00,14:30,35
Sunday,Mechanic,14:30,15:00,31
Sunday,Mechanic,15:00,15:30,33
Sunday,Mechanic,15:30,16:00,36
Sunday,Mechanic,16:00,16:30,38
Sunday,Mechanic,16:30,17:00,34
Sunday,Mechanic,17:00,17:30,34
Sunday,Mechanic,17:30,18:00,31
Sunday,Mechanic,18:00,18:30,27
Sunday,Housekeeper,12:00,12:30,39
Sunday,Housekeeper,12:30,13:00,34
Sunday,Housekeeper,13:00,13:30,31
Sunday,Housekeeper,13:30,14:00,31
Sunday,Housekeeper,14:00,14:30,36
Sunday,Housekeeper,14:30,15:00,36
Sunday,Housekeeper,15:00,15:30,32
Sunday,Housekeeper,15:30,16:00,27
Sunday,Housekeeper,16:00,16:30,23
Sunday,Housekeeper,16:30,17:00,25
Sunday,Housekeeper,17:00,17:30,23
Sunday,Housekeeper,17:30,18:00,28
Sunday,Housekeeper,18:00,18:30,28
Sunday,Housekeeper,18:30,19:00,27
Sunday,Housekeeper,19:00,19:30,30
Sunday,Housekeeper,19:30,20:00,29
Sunday,Housekeeper,20:00,20:30,28
Sunday,Housekeeper,20:30,21:00,33
Sunday,Housekeeper,21:00,21:30,34
Sunday,Housekeeper,21:30,22:00,33
Sunday,Housekeeper,22:00,22:30,34
Sunday,Housekeeper,22:30,23:00,32
Sunday,Housekeeper,23:00,23:30,35
Sunday,Housekeeper,23:30,24:00,35
Sunday,Warehouse Worker,11:00,11:30,52
Sunday,Warehouse Worker,11:30,12:00,55
Sunday,Warehouse Worker,12:00,12:30,60
Sunday,Warehouse Worker,12:30,13:00,64
Sunday,Warehouse Worker,13:00,13:30,66
Sunday,Warehouse Worker,13:30,14:00,70
Sunday,Warehouse Worker,14:00,14:30,67
Sunday,Warehouse Worker,14:30,15:00,72
Sunday,Warehouse Worker,15:00,15:30,75
Sunday,Warehouse Worker,15:30,16:00,79
Sunday,Warehouse Worker,16:00,16:30,83
Sunday,Warehouse Worker,16:30,17:00,86
Sunday,Warehouse Worker,17:00,17:30,85
Sunday,Warehouse Worker,17:30,18:00,88
Sunday,Warehouse Worker,18:00,18:30,85
Sunday,Warehouse Worker,18:30,19:00,80
Sunday,Warehouse Worker,19:00,19:30,81
Sunday,Warehouse Worker,19:30,20:00,78
Sunday,Warehouse Worker,20:00,20:30,74
Sunday,Warehouse Worker,20:30,21:00,70
Sunday,Warehouse Worker,21:00,21:30,68
Sunday,Warehouse Worker,21:30,22:00,64
Sunday,Warehouse Worker,22:00,22:30,68
Sunday,Warehouse Worker,22:30,23:00,71
Sunday,Taxi Driver,09:00,09:30,43
Sunday,Taxi Driver,09:30,10:00,43
Sunday,Taxi Driver,10:00,10:30,38
